original,article,anchor,link,context
частью первой,434-2_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4337"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,434-3_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5512"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью второй,436_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1474"">частью второй</a>","3. Действие, предусмотренное частью второй настоящей статьи, совершенное несовершеннолетним"
частью второй,436_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1474"">частью второй</a>","4. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течение"
частью первой,438_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1481"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,439_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3617"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,440-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5140"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью 1-2,441_1-2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4101"">частью 1-2</a>","1. Потребление табачных изделий, в том числе изделий с нагреваемым табаком, табака для каль"
частью первой,441_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1492"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,441-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4595"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,443_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1499"">частью первой</a>","2. Действие (бездействие), предусмотренное частью первой настоящей статьи, совершенное повт"
частью шестой,445-1_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4479"">частью шестой</a>","7. Действие, предусмотренное частью шестой настоящей статьи, совершенное повторно в течение"
частью первой,449_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1521"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,449_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1521"">частью первой</a>","3. Действия, предусмотренные частью первой настоящей статьи, совершенные иностранцем либо л"
частью второй,451_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4827"">частью второй</a>","3. Действия, предусмотренные частью второй настоящей статьи, совершенные повторно в течение"
частью четвертой,451_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4831"">частью четвертой</a>","5. Действие, предусмотренное частью четвертой настоящей статьи, совершенное повторно в тече"
частью шестой,451_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4835"">частью шестой</a>","7. Деяния, предусмотренные частью шестой настоящей статьи, совершенные повторно в течение г"
частью восьмой,451_p8,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4843"">частью восьмой</a>","9. Действие, предусмотренное частью восьмой настоящей статьи, совершенное повторно в течени"
частью десятой,451_p10,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4847"">частью десятой</a>","11. Действие, предусмотренное частью десятой настоящей статьи, совершенное повторно в течен"
частью двенадцатой,451_p12,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4851"">частью двенадцатой</a>","13. Деяния, предусмотренные частью двенадцатой настоящей статьи, совершенные повторно в теч"
частью четырнадцатой,451_p14,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4857"">частью четырнадцатой</a>","15. Деяния, предусмотренные частью четырнадцатой настоящей статьи, совершенные повторно в т"
частью шестнадцатой,451_p16,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4947"">частью шестнадцатой</a>","17. Действие, предусмотренное частью шестнадцатой настоящей статьи, совершенное повторно в"
частью первой,454_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1550"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью третьей,455_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4095"">частью третьей</a>","4. Действие, предусмотренное частью третьей настоящей статьи, совершенное с использованием"
частью первой,456_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1558"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,456-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3323"">частью первой</a>","4. Деяния, предусмотренные частью первой настоящей статьи, совершенные повторно в течение г"
частью первой,456-2_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4800"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью третьей,456-2_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4804"">частью третьей</a>","4. Действия, предусмотренные частью третьей настоящей статьи, совершенные повторно в течени"
частью третьей,456-2_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4804"">частью третьей</a>","5. Действия, предусмотренные частью третьей настоящей статьи, совершенные инфлюенсерами (бл"
частью пятой,456-2_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4808"">частью пятой</a>","6. Действия, предусмотренные частью пятой настоящей статьи, совершенные повторно в течение"
частью 3-1,456-2_3-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5520"">частью 3-1</a>","7. Действия, предусмотренные частью 3-1 настоящей статьи, совершенные повторно в течение го"
частью первой,456-3_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5525"">частью первой</a>","2. Совершение действия, предусмотренного частью первой настоящей статьи, создающего условия"
части первой,460-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3436"">части первой</a>","2. Представление недостоверных или заведомо ложных сведений, указанных в части первой насто"
частью первой,460-2_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3432"">частью первой</a>","2. Действия (бездействие), предусмотренные частью первой настоящей статьи, совершенные повт"
частью первой,461_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4795"">частью первой</a>","1-1. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течен"
1-1 настоящей статьи,461_1-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4821"">1-1</a> настоящей статьи","2. Действие, предусмотренное частями первой и 1-1 настоящей статьи, совершенное лицами, к к"
частью первой,462_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1573"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,463_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1581"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,464_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1584"">частью первой</a>",2. Предоставление заявителем заведомо недостоверной информации при получении лицензии или р
частью первой,465-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4530"">частью первой</a>","2. Деяния, предусмотренные частью первой настоящей статьи, совершенные повторно в течение г"
частью первой,466_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1591"">частью первой</a>","1-1. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течен"
частью второй,466_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1592"">частью второй</a>","3. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течение"
частью первой,468_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1595"">частью первой</a>","2. Деяния, предусмотренные частью первой настоящей статьи, совершенные повторно в течение г"
частью первой,469_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1598"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,469_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1598"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,470_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1601"">частью первой</a>","2. Действия (бездействие), предусмотренные частями первой и 1-1 настоящей статьи, совершенн"
1-1 настоящей статьи,470_1-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3621"">1-1</a> настоящей статьи","2. Действия (бездействие), предусмотренные частями первой и 1-1 настоящей статьи, совершенн"
частью первой,475_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1616"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,476_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4549"">частью первой</a>","2. Действия (бездействие), предусмотренные частью первой настоящей статьи, совершенные повт"
частью первой,478_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4552"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,479_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5529"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,480_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1623"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,481_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1626"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,482_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1629"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,484_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1636"">частью первой</a>","2. Деяние, предусмотренное частью первой настоящей статьи, совершенное повторно в течение г"
частью первой,485_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1639"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,485-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3442"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,486_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1642"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью шестой,488_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4465"">частью шестой</a>","8. Действие, предусмотренное частью шестой настоящей статьи, совершенное иностранцами, лица"
частью седьмой,488_p7,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4467"">частью седьмой</a>","9. Действия, предусмотренные частью седьмой настоящей статьи, совершенные иностранцами, лиц"
частью пятой,488_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4463"">частью пятой</a>","10. Действие, предусмотренное частью пятой настоящей статьи, совершенное повторно в течение"
частью шестой,488_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4465"">частью шестой</a>","11. Действие, предусмотренное частью шестой настоящей статьи, совершенное повторно в течени"
частью седьмой,488_p7,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4467"">частью седьмой</a>","12. Действия, предусмотренные частью седьмой настоящей статьи, совершенные повторно в течен"
частью первой,488-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3389"">частью первой</a>","2. Действия (бездействие), предусмотренные частью первой настоящей статьи, совершенные повт"
частью первой,489_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1650"">частью первой</a>","3. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью второй,489_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1651"">частью второй</a>","4. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течение"
частью первой,489-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3329"">частью первой</a>","2. Действия (бездействие), предусмотренные частью первой настоящей статьи, совершенные повт"
частью четвертой,492_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1676"">частью четвертой</a>","5. Деяния, предусмотренные частью четвертой настоящей статьи, совершенные повторно в течени"
частью первой,493_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1679"">частью первой</a>","2. Деяние, предусмотренное частью первой настоящей статьи, совершенное повторно в течение г"
частью третьей,493_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1681"">частью третьей</a>","4. Деяние, предусмотренное частью третьей настоящей статьи, совершенное повторно в течение"
частью пятой,493_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3445"">частью пятой</a>","6. Деяние, предусмотренное частью пятой настоящей статьи, совершенное повторно в течение го"
частью первой,494_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1684"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
части третьей,504_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1712"">части третьей</a>","4. Действия, указанные в части третьей настоящей статьи, совершенные в целях сокрытия наруш"
частью первой,505_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1717"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,509_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1723"">частью первой</a>","2. Деяние, предусмотренное частью первой настоящей статьи, совершенное повторно в течение г"
частью первой,514_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1741"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные иностранцем или ли"
частью первой,516_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1753"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные иностранцем либо л"
частью третьей,517_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1758"">частью третьей</a>","6. Действия, предусмотренные частью третьей настоящей статьи, совершенные повторно в течени"
частью пятой,519_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1774"">частью пятой</a>","6. Действия, предусмотренные частью пятой настоящей статьи, совершенные повторно в течение"
частью первой,525_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3857"">частью первой</a>","2. Деяние, предусмотренное частью первой настоящей статьи, совершенное повторно в течение г"
частью первой,532_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1794"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,534_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1798"">частью первой</a>","2. Деяния, предусмотренные частью первой настоящей статьи, совершенные повторно в течение г"
частью первой,535_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3859"">частью первой</a>","2. Деяние, предусмотренное частью первой настоящей статьи, совершенное повторно в течение г"
частью первой,536_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1802"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное таможенным предста"
частью первой,543_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1813"">частью первой</a>","4. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,548_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1821"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,551_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1826"">частью первой</a>","2. Деяния, предусмотренные частью первой настоящей статьи, совершенные повторно в течение г"
частью первой,552_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1830"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,558_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3625"">частью первой</a>","2. Действие (бездействие), предусмотренное частью первой настоящей статьи, совершенное повт"
частью первой,559_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1840"">частью первой</a>","1-1. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течен"
частью пятой,559_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1844"">частью пятой</a>","5-1. Действие, предусмотренное частью пятой настоящей статьи, совершенное повторно в течени"
частью первой,561_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1853"">частью первой</a>","2. Действие (бездействие), предусмотренное частью первой настоящей статьи, совершенное повт"
частью первой,563_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1857"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,565-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3472"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью третьей,565-1_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3474"">частью третьей</a>","4. Действие, предусмотренное частью третьей настоящей статьи, совершенное повторно в течени"
частью первой,567_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1871"">частью первой</a>","2. Действие (бездействие), предусмотренное частью первой настоящей статьи, совершенное повт"
2-1 настоящей статьи,571_2-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3627"">2-1</a> настоящей статьи","3. Действия, предусмотренные частями второй и 2-1 настоящей статьи, совершенные повторно в"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","6. Проезд тяжеловесных автотранспортных средств с превышением весовых параметров, в том чис"
статьей 31,31,z92,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z92"">статьей 31</a>","7. Проезд крупногабаритных автотранспортных средств с превышением габаритных параметров, в"
частью первой,571-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3637"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,577_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1903"">частью первой</a>","3. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью второй,577_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1904"">частью второй</a>","4. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течение"
частью первой,585_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3642"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,589_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1938"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью второй,590_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1942"">частью второй</a>","2-1. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течен"
частью четвертой,590_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1944"">частью четвертой</a>","4-1. Действие, предусмотренное частью четвертой настоящей статьи, совершенное лицом, к кото"
части шестой,590_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1946"">части шестой</a>","5. Управление транспортными средствами, не отвечающими требованиям технических регламентов,"
частью первой,591_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1952"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью 3-1,592_3-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4951"">частью 3-1</a>","5. Действие, предусмотренное частью 3-1 настоящей статьи, совершенное повторно в течение го"
частью 1-2,593_1-2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5155"">частью 1-2</a>","1. Несоблюдение правил перевозки пассажиров и грузов, за исключением случаев, предусмотренн"
частью первой,594_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1970"">частью первой</a>","4. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью второй,594_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1971"">частью второй</a>","5. Действие, предусмотренное частью второй настоящей статьи, совершенное повторно в течение"
статьи 46,46,z150,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z150"">статьи 46</a>","3-1. Действие, предусмотренное частью третьей настоящей статьи, совершенное лицами, к котор"
частью третьей,596_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1982"">частью третьей</a>","3-1. Действие, предусмотренное частью третьей настоящей статьи, совершенное лицами, к котор"
частью третьей,596_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1982"">частью третьей</a>","4-1. Действие, предусмотренное частью третьей настоящей статьи, повлекшее повреждение транс"
частью третьей,596_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1982"">частью третьей</a>","5. Действие, предусмотренное частью третьей настоящей статьи, совершенное лицом, лишенным л"
частью 4-1,597_4-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1076"">частью 4-1</a>","4-2. Действие, предусмотренное частью 4-1 настоящей статьи, совершенное повторно в течение"
частью первой,597_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1986"">частью первой</a>","5. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью четвертой,597_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1989"">частью четвертой</a>","6. Действие, предусмотренное частью четвертой настоящей статьи, совершенное повторно в тече"
частью первой,598_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4349"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,599_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1997"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,600_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2000"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,601_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2003"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,602_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2006"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью 1-1,602_1-1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3649"">частью 1-1</a>","3. Действия, предусмотренные частью 1-1 настоящей статьи, совершенные повторно в течение го"
частью первой,606_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2024"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,607_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2027"">частью первой</a>","2. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течение"
частью первой,608_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2030"">частью первой</a>","3. Действия, предусмотренные частью первой настоящей статьи, повлекшие причинение потерпевш"
частью первой,608_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2030"">частью первой</a>","3-1. Действия, предусмотренные частью первой настоящей статьи, совершенные повторно в течен"
частью третьей,608_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2032"">частью третьей</a>","3-2. Действия, предусмотренные частью третьей настоящей статьи, совершенные повторно в тече"
частью шестой,608_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2035"">частью шестой</a>","7. Действия, предусмотренные частью шестой настоящей статьи, совершенные повторно в течение"
частью шестой,608_p6,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2035"">частью шестой</a>","7. Действия, предусмотренные частью шестой настоящей статьи, совершенные повторно в течение"
частью первой,610_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2042"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью второй,611_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2047"">частью второй</a>","1. Невыполнение водителем обязанностей, предусмотренных законодательством Республики Казахс"
частью второй,611_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2047"">частью второй</a>","3. Действие, предусмотренное частью второй настоящей статьи, совершенное лицом, лишенным пр"
частью второй,612_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2051"">частью второй</a>","4. Действия, предусмотренные частью второй настоящей статьи, совершенные повторно в течение"
частью третьей,612_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2052"">частью третьей</a>","4-1. Действия, предусмотренные частью третьей настоящей статьи, совершенные повторно в тече"
частью пятой,612_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2054"">частью пятой</a>","6. Действие, предусмотренное частью пятой настоящей статьи, совершенное повторно в течение"
частью первой,613_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2057"">частью первой</a>","3. Действие, предусмотренное частью первой настоящей статьи, совершенное повторно в течение"
частью первой,613_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2057"">частью первой</a>","3-1. Действие, предусмотренное частью первой настоящей статьи, совершенное лицом, не имеющи"
частью четвертой,613_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2060"">частью четвертой</a>","5. Действие, предусмотренное частью четвертой настоящей статьи, совершенное повторно в тече"
частью четвертой,613_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2060"">частью четвертой</a>","9. Действие, предусмотренное частью четвертой настоящей статьи, совершенное лицами, не имею"
частью девятой,613_p9,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2065"">частью девятой</a>","10. Действие, предусмотренное частью девятой настоящей статьи, совершенное повторно в течен"
частью девятой,613_p9,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2065"">частью девятой</a>","10. Действие, предусмотренное частью девятой настоящей статьи, совершенное повторно в течен"
статьи 50,50,z4866,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4866"">статьи 50</a>","11. Действия, предусмотренные частями девятой и десятой настоящей статьи, совершенные лицам"
частью двенадцатой,613_p12,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2068"">частью двенадцатой</a>","13. Действия, предусмотренные частью двенадцатой настоящей статьи, совершенные повторно в т"
частью первой,615_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z2072"">частью первой</a>","2. Действие, предусмотренное частью первой настоящей статьи, повлекшее причинение потерпевш"
